gid,role,role_score,cluster_id,priority_score,evidence
100000000011452100,coordinator,0.843307384341637,0,0.7300332056612213,"Betweenness top 22.1%, PageRank top 24.0%; межкластерных связей 3, близость к seed 0.68. Паттерны: циклов 1."
100000002132479100,distributor,0.7094113285883749,14,0.5261051839030888,"Отправляет 1 получателям (top 23.8%), 1 переводов на 20.0 тыс. KZT; выраженный fan-out. Паттерны: циклов 1."
100000002152857100,distributor,0.8980071174377224,27,0.6656792003893779,"Отправляет 5 получателям (top 5.3%), 6 переводов на 1.23 млн KZT; выраженный fan-out."
100000002156381100,transit,0.7172264016101745,33,0.5848737493793933,"Получено 61.0 тыс., отправлено 21.8 тыс. KZT; совпадение потоков 36%, быстрое перенаправление 100%. Паттерны: циклов 1, дроблений 1."
100000002158488100,terminal,0.6952980427046264,1,0.45082654442035436,"Получено 31.7 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000002170580100,terminal,0.7831983985765124,9,0.4680794215274643,"Получено 150.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000002173070100,terminal,0.6905560498220641,5,0.41303393658536014,"Получено 30.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000002173161100,terminal,0.9432651245551601,5,0.6284220405348618,"Получено 1.43 млн KZT от 3 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000002175422100,distributor,0.8702365065243179,31,0.7120448565010297,"Отправляет 6 получателям (top 4.3%), 14 переводов на 1.62 млн KZT; выраженный fan-out. Паттерны: циклов 3, повторных маршрутов 1, дроблений 1."
100000002182176100,terminal,0.7105649466192171,0,0.48735965667874565,"Получено 42.5 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000002184107100,terminal,0.6083807829181495,35,0.3255181002704317,"Получено 6.1 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000002185328100,distributor,0.8293558718861211,21,0.5355174299369324,"Отправляет 4 получателям (top 6.5%), 4 переводов на 55.0 тыс. KZT; выраженный fan-out."
100000002188586100,consolidator,0.5046930604982206,8,0.3585801482517675,"Получает от 1 отправителей (top 59.0%), вход 38.3 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000002188829100,terminal,0.8258185053380783,2,0.5606509943732605,"Получено 400.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000002193259100,transit,0.8412518407166525,11,0.6546742637177447,"Получено 48.0 тыс., отправлено 58.0 тыс. KZT; совпадение потоков 83%, быстрое перенаправление 33%. Паттерны: циклов 2."
100000002194320100,consolidator,0.5019928825622776,58,0.37130137386418527,"Получает от 1 отправителей (top 59.0%), вход 275.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000002194329100,terminal,0.6789902135231317,0,0.4051083002511608,"Получено 25.2 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000002199091100,terminal,0.7397686832740213,1,0.4304668486021689,"Получено 65.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000002205022100,distributor,0.83013196915777,55,0.5684417898753087,"Отправляет 3 получателям (top 8.9%), 3 переводов на 518.0 тыс. KZT; выраженный fan-out."
100000002208836100,consolidator,0.4633185053380783,4,0.37281636787397465,"Получает от 1 отправителей (top 59.0%), вход 90.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000002211413100,terminal,0.702873665480427,1,0.4552604600666538,"Получено 37.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000002212494100,terminal,0.7864368327402135,31,0.4422373635852936,"Получено 160.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000002214207100,consolidator,0.46652135231316727,37,0.3677858355432199,"Получает от 1 отправителей (top 59.0%), вход 97.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
